index,Track,Artist,Danceability,Energy,Key,Loudness,Mode,Valence,Tempo,Time Signature,Target
5199,Kerosene,Miranda Lambert,0.628,0.92,7,-3.252,1,0.808,126.998,4,1
5613,Kettering,The Antlers,0.324,0.163,9,-13.909,0,0.0852,139.814,4,0
1418,Ketto,Bonobo,0.635,0.784,7,-7.718,0,0.31,95.011,4,0
4072,"Keyboard Concerto in F Major, Op. 13, No. 3, W. C64: Concerto Rondo for Organ and strings in F Major, Op. 17, No. 3",Johann Christian Bach,0.166,0.0965,5,-21.779,1,0.314,183.627,3,0
5121,Kick Push,Lupe Fiasco,0.652,0.809,5,-5.276,1,0.512,94.786,4,1
5312,"Kid Vs. Play (The Battle) - From ""House Party"" Soundtrack",Kid 'N Play,0.793,0.904,8,-9.616,0,0.779,106.997,4,0
302,Kids,MGMT,0.451,0.931,9,-3.871,1,0.172,122.961,4,1
5000,Kids on Holiday,Animal Collective,0.491,0.616,8,-11.967,1,0.515,88.456,4,0
350,Kielo - Folk Aesthetic Alternate Version,Tenhi,0.327,0.207,11,-12.046,0,0.0613,93.408,4,0
3145,Kielo - Folk Aesthetic Version,Tenhi,0.199,0.264,11,-14.976,0,0.0381,95.662,4,0
1463,Kill 2005,Horace Pinker,0.225,0.945,6,-4.895,0,0.619,147.891,4,0
624,Kill The Music,Every Time I Die,0.308,0.987,0,-3.474,1,0.434,101.372,4,0
1687,Killa,Cherish Featuring Yung Joc,0.796,0.705,5,-4.82,0,0.774,113.964,4,1
3589,Kind folk - instrumental,Kenny Wheeler,0.378,0.154,7,-15.694,1,0.221,81.289,4,0
3844,King Kong,Jibbs Featuring Chamillionaire,0.774,0.778,1,-5.066,1,0.514,77.992,4,1
1676,King Of The Dancehall,Beenie Man,0.81,0.829,5,-5.646,0,0.851,104.695,4,1
5016,King Without A Crown,Matisyahu,0.697,0.859,5,-5.306,0,0.696,93.78,4,1
2263,"King of Pride Rock - From ""The Lion King""/Score",Hans Zimmer,0.0909,0.211,5,-17.872,1,0.0787,74.867,4,0
168,Kingdom Business,Canton Jones,0.648,0.776,11,-5.698,0,0.446,91.218,4,0
2092,Kings And Queens,Thirty Seconds To Mars,0.293,0.816,8,-5.432,1,0.148,164.982,4,1
2135,Kings Of Evil,Death SS,0.454,0.949,6,-4.744,1,0.248,118.072,4,0
1738,Kings Of Metal,Van Canto,0.523,0.797,0,-5.978,1,0.297,132.955,4,0
3288,Kiru Kiru,Karthik,0.795,0.599,0,-9.877,1,0.656,103.987,4,0
68,Kiss A Girl,Keith Urban,0.653,0.786,2,-5.418,1,0.477,120.992,4,1
3681,Kiss Kiss,Chris Brown Featuring T-Pain,0.729,0.658,10,-3.386,0,0.551,140.043,3,1
3551,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,0.758,0.712,7,-3.781,1,0.795,149.998,4,1
1792,Kiss The Girl,Ashley Tisdale,0.592,0.798,0,-3.196,1,0.369,130.026,4,1
5093,Kiss The Rain,Yiruma,0.559,0.0519,8,-22.616,1,0.182,132.694,4,0
2362,Kiss This,Aaron Tippin,0.765,0.706,6,-5.477,0,0.669,116.021,4,1
4046,"Klavierstuck V, Work No. 4",Karlheinz Stockhausen,0.545,0.0148,8,-20.286,1,0.224,135.609,5,0
1383,Knee Deep,Job For A Cowboy,0.26,0.951,0,-4.5,1,0.276,111.092,4,0
308,Knight Of The Wind,Crush 40,0.369,0.89,8,-6.192,1,0.582,84.94,4,0
3244,Knights,Crystal Castles,0.605,0.588,8,-5.924,0,0.81,111.989,4,0
5216,Knoc,"Knoc-Turn'Al With Dr. Dre & Missy ""Misdemeanor"" Elliott",0.939,0.486,7,-3.488,1,0.517,97.582,4,1
1137,Knock Knock,Monica,0.777,0.588,10,-8.651,1,0.54,88.915,4,1
2390,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,0.588,0.877,8,-4.78,1,0.645,155.165,4,1
5375,Know Your Enemy,Green Day,0.56,0.958,11,-3.245,1,0.961,129.984,4,1
1400,Knuck If You Buck,Crime Mob Featuring Lil Scrappy,0.865,0.844,8,-4.946,1,0.755,150.09,4,1
508,Kodou,Dir En Grey,0.5,0.892,3,-6.195,0,0.583,118.92,4,0
3087,Koi Fariyaad,Jagjit Singh,0.403,0.439,9,-15.154,0,0.325,84.822,4,0
5160,Koi no aibou kokoro no cupido,ONE OK ROCK,0.435,0.935,0,-3.546,0,0.607,98.616,4,0
3060,Kolle Polle,Trio Mio,0.511,0.338,7,-11.606,1,0.804,118.026,3,0
4270,Komodo - Tea Mix,Mauro Picotto,0.745,0.657,4,-8.732,0,0.16,137.665,4,0
5254,Kontakion - Prefeast of the Nativity of Christ - Byzantine chant,Archangel Voices,0.193,0.105,7,-24.331,1,0.104,103.515,3,0
2460,Krazy,Pitbull Featuring Lil Jon,0.871,0.883,11,-5.075,0,0.581,125.037,4,1
5233,Krishnanee Begane - Ragam: Yaman / Talam: Mishra Chapu (Purandaradasa),Lalgudi G. Jayaraman,0.346,0.338,1,-12.049,1,0.417,157.249,4,0
1503,Kryptonite,3 Doors Down,0.545,0.865,11,-5.708,0,0.543,99.01,4,1
3538,Kuolleet,Sotajumala,0.379,0.915,5,-5.284,1,0.379,149.921,4,0
2707,Kuoppa - Folk Aesthetic Version,Tenhi,0.409,0.365,2,-12.728,1,0.0366,105.222,4,0
61,Königin,Faun,0.602,0.328,3,-16.128,1,0.413,108.003,4,0
5555,"L'Amour de loin: Quatrième acte. Troisième tableau : Tempête. Jaufré : ""Je devrais être l'homme le plus heureux du monde""",Kaija Saariaho,0.245,0.375,6,-15.617,0,0.106,105.941,3,0
3011,L'amour et L'déception,Shaila,0.522,0.968,0,-2.537,1,0.302,107.029,3,0
4939,L'éclipse,Lizzy Mercier Descloux,0.449,0.842,5,-6.368,1,0.959,110.457,4,0
77,L.A. Song,Beth Hart,0.351,0.615,7,-7.621,1,0.337,127.798,3,1
3485,L.O.V.E.,Ashlee Simpson,0.588,0.828,5,-3.309,0,0.938,191.874,4,1
4020,LOL :-),Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,0.807,0.747,10,-5.495,1,0.784,154.991,4,1
303,La Balada,Cuca,0.672,0.5,8,-9.866,1,0.201,95.758,4,0
5213,La Bomba,Azul Azul,0.923,0.768,1,-7.321,1,0.96,94.013,4,1
1899,La Camisa Negra,Juanes,0.751,0.731,6,-4.419,0,0.973,97.007,4,1
3617,La Crète,Mon Cote Punk,0.7,0.503,0,-7.394,0,0.491,136.797,4,0
1130,La Hiena de Metal - Demo,V8,0.203,0.851,7,-7.748,1,0.624,144.539,4,0
5419,La La,Ashlee Simpson,0.534,0.909,11,-3.754,0,0.455,129.979,4,1
3217,La La La,LMFAO,0.607,0.807,0,-6.548,0,0.565,128.046,4,1
1696,La La Land,Demi Lovato,0.467,0.919,6,-2.255,0,0.706,169.987,4,1
1022,La Llorrona,DeVotchKa,0.383,0.158,2,-13.462,0,0.291,152.456,3,0
5511,La Novia de Mi Mejor Amigo (The Girl of My Best Friend),Los Sinners,0.46,0.806,4,-8.251,1,0.753,129.115,4,0
3602,La Perla,Calle 13,0.73,0.68,7,-7.779,0,0.967,90.121,4,0
4019,La Rabia,BBS Paranoicos,0.352,0.894,9,-4.587,0,0.458,167.324,4,0
286,La Tortura,Shakira Featuring Alejandro Sanz,0.74,0.783,0,-5.367,1,0.812,100.011,4,1
3111,La Ungene Slippe Korps,Black Debbath,0.367,0.289,5,-11.125,0,0.34,139.969,3,0
165,La valse d'Amélie - Version piano,Yann Tiersen,0.194,0.179,9,-16.836,0,0.179,177.667,3,0
5315,Laali Laali Yani - genre: Vocal; Raga: Harikambhoji; Tala: Adi,M. Balamuralikrishna,0.557,0.625,4,-5.933,1,0.819,132.869,4,0
2254,Laalilayya - genre: Vocal; Raga: Kedaragowla; Tala: Jhampe,M. Balamuralikrishna,0.42,0.543,6,-9.52,1,0.57,156.149,5,0
2771,Ladies,Lee Fields & The Expressions,0.48,0.751,1,-5.702,0,0.789,177.371,4,0
340,Ladies Love Country Boys,Trace Adkins,0.661,0.959,7,-4.439,1,0.96,116.284,4,1
5040,Lady,Lenny Kravitz,0.808,0.584,0,-4.469,1,0.798,111.966,4,1
3382,Lady,Fela Kuti,0.74,0.871,10,-7.871,0,0.541,106.694,4,0
2671,Lady (Hear Me Tonight),Modjo,0.72,0.808,6,-5.627,1,0.869,126.041,4,1
5212,Lady Gaylord,Raymond Scott,0.5,0.432,8,-11.352,1,0.936,169.788,4,0
1621,Lady Luck,Richard Swift,0.669,0.459,9,-9.041,1,0.564,95.412,4,0
4637,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",0.756,0.808,5,-3.655,1,0.638,109.902,4,1
1083,Laffy Taffy,D4L,0.891,0.439,7,-7.994,0,0.622,77.499,4,1
4711,Laid to Rest,Lamb of God,0.366,0.956,10,-3.725,0,0.159,104.016,3,0
3398,Lamentations of the Heart,Philip Wesley,0.312,0.172,4,-20.437,0,0.24,78.354,4,0
1403,Land Of The Sea And Sun - REMASTERED,Harry Belafonte,0.685,0.142,7,-16.313,1,0.629,112.753,4,0
3358,Landed,Ben Folds,0.413,0.684,10,-6.099,1,0.306,83.199,4,1
5830,Landslide,Dixie Chicks,0.571,0.438,2,-7.007,1,0.444,145.948,4,1
3337,Laredo,Chris Cagle,0.47,0.794,1,-5.784,1,0.673,159.983,4,1
5797,Larger Than Life,Backstreet Boys,0.661,0.973,0,-2.994,0,0.75,108.037,4,1
1484,Lascia Che Io Sia,Metal Carter,0.592,0.553,0,-6.14,1,0.675,91.77,4,0
4437,Laser Life,The Blood Brothers,0.414,0.914,7,-2.662,1,0.396,94.527,4,0
2939,Last Call,Lee Ann Womack,0.335,0.584,6,-7.089,1,0.332,78.509,4,1
3831,Last Christmas,Glee Cast,0.63,0.757,5,-6.005,1,0.65,106.885,4,1
4484,Last Day Of My Life,Phil Vassar,0.557,0.549,0,-6.674,1,0.268,139.945,3,1
2208,Last Dollar (Fly Away),Tim McGraw,0.48,0.621,4,-4.814,1,0.713,207.676,4,1
5798,Last Dollar Blues,Blue Highway,0.747,0.552,8,-9.635,1,0.894,110.208,4,0
2221,Last Folk Song,The Antlers,0.252,0.683,7,-12.164,1,0.0872,135.107,5,0
3932,Last Name,Carrie Underwood,0.395,0.869,3,-3.154,1,0.688,159.833,4,1
4559,Last Night,Diddy Featuring Keyshia Cole,0.896,0.844,3,-4.231,0,0.962,120.997,4,1
5129,Last One Standing,Emerson Drive,0.606,0.844,0,-5.497,1,0.585,118.966,4,1
643,Last Resort,Papa Roach,0.589,0.89,4,-3.719,0,0.692,90.598,4,1
3887,Last Smile,LOVE PSYCHEDELICO,0.685,0.741,4,-4.914,0,0.542,88.958,4,0
2487,Last Time,Trey Songz,0.629,0.624,2,-7.957,1,0.66,119.964,4,1
5824,Last Train Home,Lostprophets,0.483,0.787,4,-5.01,0,0.185,102.374,4,1
965,Last Wave,Jeff Greinke,0.065,0.23,11,-17.236,0,0.0384,62.16,4,0
2532,Late Nineties Bedroom Rock For The Missionaries,Broken Social Scene,0.556,0.38,0,-12.599,1,0.151,127.779,4,0
2931,Laughed Until We Cried,Jason Aldean,0.547,0.485,7,-5.368,1,0.243,145.057,4,1
827,Laule - Folk Aesthetic Version,Tenhi,0.675,0.21,2,-20.452,1,0.226,93.39,4,0
5256,Laundromat,Nivea,0.72,0.48,4,-7.889,1,0.67,127.993,4,1
3336,Lay Low,"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",0.723,0.644,0,-4.803,1,0.743,189.537,4,1
3168,Le Brasier De Tristesse,Sylvain Chauveau,0.371,0.0883,0,-20.105,1,0.0972,113.327,4,0
5080,"Le Marteau sans Maître: Avant ""l'Artisanat furieux""",Pierre Boulez,0.337,0.0312,5,-29.296,0,0.296,173.132,3,0
1420,Le Onde,Ludovico Einaudi,0.251,0.126,2,-28.458,1,0.0467,120.929,3,0
4587,Le Triptyque Des Enfers - Instrumental,Misanthrope,0.199,0.978,2,-5.395,1,0.236,97.449,4,0
864,"Le damnation de Faust, Op. 24: Rákóczi March",Hector Berlioz,0.426,0.275,9,-16.654,1,0.603,105.225,4,0
3290,Lean Back,Terror Squad,0.799,0.916,1,-3.344,1,0.697,126.687,5,1
2970,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,0.886,0.62,5,-5.854,1,0.6,76.035,4,1
2392,Learn To Fly,Foo Fighters,0.465,0.919,4,-4.025,1,0.537,135.997,4,1
3609,Leave (Get Out),JoJo,0.491,0.73,2,-4.399,0,0.461,87.098,4,1
1385,Leave The Pieces,The Wreckers,0.514,0.679,6,-6.117,1,0.496,164.109,4,1
603,Leave The World Behind - Dimitri Vegas & Like Mike vs. SHM Dark Forest Edit,Axwell,0.737,0.713,3,-7.039,0,0.139,128.002,4,0
3318,Leave The World Behind - Radio Edit,Axwell,0.525,0.849,10,-7.727,0,0.277,128.055,4,0
3407,Leavin',Jesse McCartney,0.687,0.71,9,-5.84,1,0.886,79.235,4,1
636,Leaving This,Novembers Doom,0.165,0.689,2,-6.745,0,0.0883,82.448,3,0
3493,Lebanese Blonde,Thievery Corporation,0.808,0.837,9,-6.583,0,0.653,92.002,4,0
5565,Left & Right,D'Angelo Featuring Method Man And Redman,0.842,0.405,1,-9.504,1,0.824,91.972,4,1
2617,Left 4 Dead,Papercut Massacre,0.404,0.922,5,-5.991,0,0.362,176.146,3,0
5528,"Left, Right, Left",Drama,0.909,0.517,4,-11.018,1,0.539,125.048,4,1
3968,Legally Blonde,Christian Borle,0.446,0.119,7,-14.447,1,0.227,127.248,3,0
3633,Legion,Slaughter Lord,0.164,0.996,2,-10.13,1,0.0398,86.987,4,0
4594,Leif Volvo,Bombyces Bryggeri,0.374,0.607,5,-11.399,1,0.527,174.982,4,0
2010,Leonard Cohen,The Dreadnoughts,0.316,0.977,6,-3.315,0,0.852,100.751,4,0
2615,Lepers Among Us,Dimmu Borgir,0.245,0.975,9,-4.018,1,0.101,103.66,4,0
4080,"Les Sirenes (1911) Pour Mezzo-Soprano, Choeur Et Piano",Lili Boulanger,0.155,0.0469,6,-30.708,1,0.0392,77.553,3,0
5770,Less Talk More Rokk,Freezepop,0.56,0.501,2,-7.984,0,0.207,125.024,4,0
2930,Lessons Learned,Tracy Lawrence,0.682,0.719,5,-5.8,1,0.755,124.633,4,1
4175,Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,0.806,0.721,10,-5.167,0,0.781,94.967,4,1
4126,Let It Go,Tim McGraw,0.477,0.86,1,-4.16,1,0.473,159.27,4,1
4813,Let It Rock,Kevin Rudolf Featuring Lil Wayne,0.607,0.784,7,-4.41,1,0.442,113.172,4,1
1741,Let Me Be Your Fantasy - Impact Remix,Nukleuz Kollective,0.492,0.945,11,-7.862,0,0.247,169.969,4,0
2747,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,0.908,0.557,8,-4.243,0,0.897,90.032,4,1
3566,Let Me Go,3 Doors Down,0.561,0.544,4,-5.221,1,0.599,91.998,4,1
4471,Let Me Hold You,Bow Wow Featuring Omarion,0.815,0.662,6,-8.244,1,0.611,151.518,4,1
3278,Let Me In,Young Buck,0.685,0.89,1,-4.302,0,0.67,91.196,4,1
2201,Let Me In,Beatsteaks,0.406,0.937,8,-6.215,1,0.257,178.04,4,0
461,Let Me Love You,Mario,0.656,0.578,7,-8.97,0,0.556,94.514,4,1
1237,Let Them Be Little,Billy Dean,0.54,0.516,1,-5.221,1,0.285,135.9,4,1
2711,Let's Be Us Again,Lonestar,0.395,0.396,2,-6.07,1,0.318,118.7,4,1
4189,Let's Get Away,T.I.,0.567,0.826,10,-4.678,0,0.726,84.814,4,1
836,Let's Get Blown,Snoop Dogg,0.94,0.621,4,-4.615,0,0.694,106.001,4,1
449,Let's Get Dirty (I Can't Get In Da Club),Redman Featuring DJ Kool,0.539,0.966,1,-5.02,1,0.432,99.142,4,1
3940,Let's Get Down,Bow Wow Featuring Baby,0.878,0.63,1,-4.453,1,0.775,104.879,4,1
3200,Let's Get It Started,The Black Eyed Peas,0.785,0.794,2,-2.197,1,0.783,105.0,4,1
3990,Let's Get Married,Jagged Edge,0.761,0.627,1,-5.554,1,0.891,109.821,4,1
4866,Let's Get Started,Frontlynaz,0.793,0.871,9,-5.075,1,0.512,114.02,4,0
3095,Let's Go,Trick Daddy Featuring Lil Jon & Twista,0.748,0.767,11,-7.806,0,0.519,133.929,4,1
2480,Let's Make Rock,Dream Evil,0.464,0.939,5,-3.959,1,0.329,130.051,4,0
1017,Let's Ride,The Game,0.878,0.739,5,-5.157,1,0.824,93.601,4,1
3621,Let's Rock Shall We,Throwing Toasters,0.511,0.415,2,-11.279,1,0.52,99.449,5,0
2724,Let's Stay Home Tonight,Joe,0.691,0.742,0,-4.49,0,0.722,90.102,4,1
4098,Lethargica,Meshuggah,0.279,0.966,5,-6.293,1,0.0711,104.988,3,0
5473,Letter To Me,Brad Paisley,0.532,0.492,9,-9.255,1,0.366,79.242,4,1
1033,Letters From Home,John Michael Montgomery,0.644,0.626,0,-7.243,1,0.388,128.029,4,1
2906,Lettre à Mohamed,Mon Cote Punk,0.781,0.485,1,-8.469,1,0.58,101.006,3,0
5008,Liar,Profyle,0.694,0.617,10,-3.559,0,0.305,114.064,4,1
1514,Lie To My Face,Carnifex,0.199,0.994,1,-3.773,0,0.0624,110.713,4,0
5591,Life After You,Daughtry,0.396,0.796,5,-3.253,1,0.362,154.037,3,1
67,Life Ain't Always Beautiful,Gary Allan,0.481,0.508,2,-7.666,1,0.268,86.013,4,1
2465,Life In A Northern Town,Sugarland Featuring Little Big Town & Jake Owen,0.548,0.653,0,-6.055,1,0.214,117.856,4,1
4338,Life Is A Highway,Rascal Flatts,0.58,0.953,5,-3.856,1,0.673,103.041,4,1
4468,Life Is Too Short,Kai Tracid,0.574,0.807,0,-7.71,1,0.624,135.004,4,0
1949,Life Of My Own,Cro-Mags,0.236,0.977,4,-5.922,1,0.502,102.427,4,0
3173,Life's What You Make It,Hannah Montana,0.628,0.941,0,-3.305,1,0.85,143.999,4,1
1973,Life_Universe,Detektivbyrån,0.615,0.426,0,-7.817,1,0.0384,99.978,4,0
3491,Lifeline,Papa Roach,0.454,0.909,2,-5.23,1,0.3,106.044,4,1
3222,Lifestyles Of The Rich And Famous,Good Charlotte,0.62,0.93,1,-3.685,1,0.609,106.22,4,1
4926,Lifetime,Maxwell,0.695,0.454,9,-7.267,1,0.496,127.986,4,1
2876,Light A Roman Candle With Me,fun.,0.694,0.525,4,-6.699,1,0.177,129.084,4,0
5429,Light My Candle,Adam Pascal,0.808,0.508,0,-6.429,0,0.82,130.999,4,0
3827,Light On,David Cook,0.446,0.834,9,-4.014,0,0.363,132.034,4,1
1139,Lighters Up,Lil' Kim,0.624,0.766,9,-6.31,1,0.714,91.727,4,1
764,Lights & Music,Cut Copy,0.601,0.947,10,-4.258,0,0.566,126.023,4,0
322,Lights And Sounds,Yellowcard,0.344,0.972,11,-3.675,0,0.387,167.819,4,1
2416,Lights Dim - Ambient,The American Dollar,0.212,0.25,1,-17.489,1,0.181,69.144,4,0
912,"Lights, Camera, Action!",Mr. Cheeks,0.792,0.93,1,-6.32,1,0.812,105.505,4,1
1104,Lightworks,Raymond Scott,0.51,0.29,10,-21.966,0,0.544,169.265,4,0
3285,Like A Boy,Ciara,0.701,0.724,0,-5.751,0,0.425,132.035,4,1
978,Like A Pimp,David Banner Featuring Lil' Flip,0.851,0.848,7,-5.136,1,0.897,144.092,4,1
4028,Like A Prayer,H2O,0.31,0.927,2,-5.015,0,0.425,158.754,4,0
5006,Like A Stone,Audioslave,0.614,0.568,7,-5.477,0,0.516,107.849,4,1
2740,Like Glue,Sean Paul,0.757,0.78,1,-5.038,1,0.59,97.917,4,1
1085,Like Hypa Said,Scooter,0.459,0.98,4,-6.315,0,0.47,141.977,4,0
4696,Like I Love You,Justin Timberlake,0.853,0.811,6,-4.926,0,0.901,114.961,4,1
648,Like Red On A Rose,Alan Jackson,0.598,0.315,11,-9.83,1,0.172,96.684,3,1
3176,Like Tears In Rain,Covenant,0.549,0.714,11,-9.668,0,0.42,128.012,4,0
5747,Like This,Kelly Rowland Featuring Eve,0.676,0.73,1,-5.963,1,0.489,178.117,4,1
385,Like This,Mims,0.771,0.693,7,-7.483,1,0.525,97.163,4,1
4949,Like Toy Soldiers,Eminem,0.52,0.768,8,-3.489,0,0.398,79.178,4,1
1965,Like We Never Loved At All,Faith Hill,0.497,0.468,2,-8.182,1,0.285,133.789,4,1
1528,Like Whoa,Aly & AJ,0.703,0.806,8,-4.974,0,0.844,120.996,4,1
1216,Like You,Bow Wow Featuring Ciara,0.714,0.6,6,-8.365,1,0.504,82.017,4,1
5713,Like You,Daddy Yankee,0.809,0.691,5,-6.573,0,0.758,95.008,4,1
5260,Like You'll Never See Me Again,Alicia Keys,0.562,0.658,7,-8.072,1,0.268,127.81,4,1
3912,Like an Empty House,Trampled by Turtles,0.543,0.549,7,-8.383,1,0.534,124.943,4,0
3253,Linda Cançao,Barrio Jazz Gang,0.805,0.693,9,-10.266,0,0.861,120.023,4,0
4260,Lion One,Brant Bjork,0.33,0.779,0,-9.761,1,0.112,148.104,4,0
2772,"Lions, Tigers & Bears",Jazmine Sullivan,0.576,0.515,6,-6.178,1,0.407,95.406,3,1
348,Lip Gloss,Lil Mama,0.619,0.87,2,-4.956,1,0.94,188.772,4,1
3213,Lips Of An Angel,Hinder,0.476,0.736,2,-5.38,1,0.251,129.084,4,1
2821,Liquid Dreams,O-Town,0.823,0.7,0,-5.042,0,0.75,108.019,4,1
5586,Lisbon Improvisation Players,Lisbon Improvisation Players,0.488,0.402,5,-16.59,0,0.231,114.977,3,0
1012,Litli Sjoarinn,Leoncie,0.555,0.901,7,-5.629,1,0.961,130.898,4,0
5659,Little Bit Of Life,Craig Morgan,0.667,0.834,7,-4.743,1,0.703,96.944,4,1
1421,Little Black Dress,One Drop,0.792,0.58,9,-6.673,1,0.947,144.024,4,0
1631,Little Moments,Brad Paisley,0.558,0.551,9,-6.333,1,0.347,78.374,4,1
2243,Little Rock,of Montreal,0.388,0.336,0,-10.215,1,0.316,203.884,4,0
5396,Little Sister,Queens Of The Stone Age,0.364,0.959,1,-2.956,1,0.927,161.798,4,1
2307,Little Things,India.Arie,0.792,0.539,8,-8.959,1,0.566,92.992,4,1
478,Little Wonders,Rob Thomas,0.333,0.61,9,-10.133,1,0.281,83.622,3,1
3004,Live Life,Crush 40,0.493,0.747,11,-5.547,1,0.482,110.031,4,0
5624,Live Like We're Dying,Kris Allen,0.589,0.893,0,-2.948,1,0.94,92.011,4,1
1889,Live Like You Were Dying,Tim McGraw,0.416,0.546,7,-7.728,1,0.418,159.929,4,1
2848,Live Your Life,T.I. Featuring Rihanna,0.375,0.862,11,-3.363,0,0.478,159.841,4,1
3293,"Live, Laugh, Love",Clay Walker,0.647,0.746,2,-10.597,1,0.946,98.991,4,1
3486,Livin' Clean,Canton Jones,0.849,0.542,2,-7.004,1,0.738,105.955,4,0
1244,Livin' It Up,Ja Rule Featuring Case,0.873,0.765,1,-4.088,1,0.638,106.024,4,1
979,Livin' Our Love Song,Jason Michael Carroll,0.488,0.855,7,-3.417,1,0.799,148.971,4,1
3572,Living And Living Well,George Strait,0.602,0.683,1,-6.82,1,0.522,120.787,4,1
4782,Living For The Night,George Strait,0.428,0.44,1,-6.48,1,0.265,78.463,4,1
60,Living In Fast Forward,Kenny Chesney,0.689,0.907,9,-5.587,1,0.912,116.968,4,1
1564,Living for Metal,Primal Fear,0.431,0.937,7,-2.884,1,0.169,100.038,4,0
712,Living to Die,Vision Of Disorder,0.248,0.881,5,-5.147,0,0.347,102.913,4,0
2422,"Liz On Top Of The World - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.217,0.117,7,-21.398,0,0.0388,46.755,3,0
535,Ljósið,Ólafur Arnalds,0.482,0.149,5,-11.91,1,0.281,146.472,4,0
4584,Llama por Favor,Allison,0.432,0.799,1,-6.336,1,0.849,173.168,4,0
1557,Lo Que Me Gusta A Mi,Juanes,0.678,0.895,4,-5.339,1,0.97,94.965,4,1
2377,Loaded,Ricky Martin,0.506,0.951,9,-4.305,0,0.748,199.811,4,1
681,Locked Up,Akon Featuring Styles P.,0.828,0.58,7,-4.395,1,0.407,89.973,4,1
5292,Locked and Loaded,Brant Bjork,0.64,0.533,0,-11.224,1,0.193,95.684,4,0
4988,Loibere Risen,Faun,0.607,0.124,0,-17.653,1,0.551,111.932,4,0
4877,Lolli Lolli (Pop That Body),"Three 6 Mafia Featuring Project Pat, Young D & Superpower",0.89,0.946,2,-5.673,1,0.872,120.0,4,1
431,Lollipop,Lil Wayne Featuring Static Major,0.829,0.428,0,-9.469,1,0.448,148.077,4,1
3788,Lollipop,Framing Hanley,0.348,0.893,0,-4.589,1,0.392,148.043,4,1
4365,London Bridge,Fergie,0.769,0.609,1,-5.894,1,0.633,90.951,4,1
5266,Lonely,Akon,0.63,0.496,5,-9.065,0,0.586,90.075,4,1
4253,Lonely No More,Rob Thomas,0.551,0.896,9,-3.152,0,0.858,171.79,4,1
4202,Long Black Train,Josh Turner,0.537,0.699,10,-6.615,1,0.814,84.905,4,1
2420,Long Haul,Voxtrot,0.726,0.702,5,-7.524,1,0.721,113.64,4,0
2389,Long Road To Ruin,Foo Fighters,0.401,0.888,0,-3.793,1,0.365,146.781,4,1
611,Long Time Gone,Dixie Chicks,0.549,0.693,2,-5.572,1,0.819,170.241,4,1
4254,Long Trip Alone,Dierks Bentley,0.324,0.514,7,-6.228,1,0.216,184.975,4,1
1292,Long Way 2 Go,Cassie,0.589,0.655,8,-8.138,1,0.675,105.272,4,1
5870,Loog,The Clean,0.39,0.601,7,-8.236,0,0.439,116.122,4,0
4364,Look After You,The Fray,0.447,0.592,6,-3.015,0,0.283,78.039,4,1
3906,Look At Us,Sarina Paris,0.815,0.832,1,-7.295,1,0.802,132.968,4,1
417,"Look On The Bright Side Of Life (All Things Dull And Ugly) - From ""Life Of Brian"" Original Motion Picture Soundtrack",Monty Python,0.691,0.528,7,-9.333,1,0.693,120.776,4,0
5439,Look What You've Done,Jet,0.398,0.547,0,-6.846,1,0.305,73.396,4,1
5191,Lookin Boy,Hot Stylz Featuring Yung Joc,0.85,0.687,0,-5.995,0,0.502,149.989,4,1
3592,Lookin' For A Good Time,Lady Antebellum,0.665,0.936,7,-2.97,1,0.848,122.003,4,1
728,Looking For You,Kirk Franklin,0.81,0.72,1,-4.793,1,0.805,121.984,4,1
3502,Looks Like Yoda,Parkway Drive,0.434,0.981,11,-2.69,0,0.331,87.472,4,0
5568,Lord Of The Strings,Miri Ben-Ari,0.354,0.527,7,-8.746,0,0.341,67.337,4,0
3873,Los Chicos,Jazz Juice,0.749,0.781,6,-8.847,0,0.652,99.992,4,0
3434,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,0.904,0.813,4,-7.105,0,0.81,125.461,4,1
5426,Lose My Breath,Destiny's Child,0.814,0.899,1,-5.958,1,0.545,119.011,4,1
2553,Lose Yourself,Eminem,0.692,0.744,2,-4.565,1,0.0612,171.374,4,1
3675,Loser,3 Doors Down,0.499,0.88,6,-6.424,0,0.39,147.899,4,1
5276,Losing Grip,Avril Lavigne,0.534,0.888,8,-4.667,0,0.582,158.368,4,1
3734,Lost,Beautiful Sin,0.372,0.922,7,-3.534,1,0.361,90.039,4,0
4362,Lost,Faith Hill,0.515,0.592,5,-5.661,0,0.336,145.897,4,1
5098,Lost,Gorilla Zoe,0.722,0.564,0,-7.476,0,0.553,136.039,4,1
5457,Lost In Bonerland,Nero's Day At Disneyland,0.627,0.767,11,-9.11,1,0.873,138.941,4,0
